rule_op_id,op_id,vhc_id,net_sys_id,net_lyr_id,net_id,nod_sys_id,nod_lyr_id,nod_id,add_at,net_ver,is_out_bound,node_passenger_rad,cur,inc,dec,lon,lat,cap_time_flag,diff_time_ms,max_delay_ms
5,5,13,,,,,,,2026-08-05 23:15:00.150614,,true,100,0,13,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:15:30.150614,,true,100,15,1,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:16:00.150614,,true,100,12,10,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:16:30.150614,,true,100,12,0,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:17:00.150614,,true,100,1,8,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:17:30.150614,,true,100,11,9,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:18:00.150614,,true,100,12,17,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:18:30.150614,,true,100,9,7,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:19:00.150614,,true,100,17,6,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:19:30.150614,,true,100,17,9,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:20:00.150614,,true,100,13,13,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:20:30.150614,,true,100,7,9,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:21:00.150614,,true,100,0,12,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:21:30.150614,,true,100,16,11,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:22:00.150614,,true,100,9,2,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:22:30.150614,,true,100,7,2,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:23:00.150614,,true,100,2,2,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:23:30.150614,,true,100,4,11,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:24:00.150614,,true,100,1,11,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:24:30.150614,,true,100,8,19,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:25:00.150614,,true,100,8,8,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:25:30.150614,,true,100,19,8,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:26:00.150614,,true,100,4,8,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:26:30.150614,,true,100,18,15,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:27:00.150614,,true,100,13,2,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:27:30.150614,,true,100,5,17,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:28:00.150614,,true,100,3,19,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:28:30.150614,,true,100,17,19,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:29:00.150614,,true,100,19,2,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:29:30.150614,,true,100,2,12,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:30:00.150614,,true,100,9,18,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:30:30.150614,,true,100,5,18,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:31:00.150614,,true,100,13,2,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:31:30.150614,,true,100,20,13,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:32:00.150614,,true,100,11,1,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:32:30.150614,,true,100,17,19,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:33:00.150614,,true,100,12,6,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:33:30.150614,,true,100,13,0,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:34:00.150614,,true,100,12,13,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:34:30.150614,,true,100,13,19,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:35:00.150614,,true,100,6,7,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:35:30.150614,,true,100,6,6,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:36:00.150614,,true,100,5,1,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:36:30.150614,,true,100,7,19,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:37:00.150614,,true,100,17,2,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:37:30.150614,,true,100,9,10,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:38:00.150614,,true,100,11,1,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:38:30.150614,,true,100,16,10,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:39:00.150614,,true,100,12,19,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:39:30.150614,,true,100,4,8,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:40:00.150614,,true,100,1,9,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:40:30.150614,,true,100,7,1,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:41:00.150614,,true,100,16,10,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:41:30.150614,,true,100,19,2,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:42:00.150614,,true,100,4,4,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:42:30.150614,,true,100,2,3,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:43:00.150614,,true,100,6,7,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:43:30.150614,,true,100,2,8,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:44:00.150614,,true,100,14,6,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:44:30.150614,,true,100,11,6,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:45:00.150614,,true,100,13,14,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:45:30.150614,,true,100,10,7,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:46:00.150614,,true,100,6,2,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:46:30.150614,,true,100,9,8,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:47:00.150614,,true,100,0,2,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:47:30.150614,,true,100,2,4,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:48:00.150614,,true,100,9,14,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:48:30.150614,,true,100,11,20,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:49:00.150614,,true,100,2,0,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:49:30.150614,,true,100,6,5,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:50:00.150614,,true,100,5,4,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:50:30.150614,,true,100,0,4,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:51:00.150614,,true,100,19,11,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:51:30.150614,,true,100,7,19,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:52:00.150614,,true,100,15,0,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:52:30.150614,,true,100,11,6,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:53:00.150614,,true,100,7,1,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:53:30.150614,,true,100,13,12,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:54:00.150614,,true,100,17,19,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:54:30.150614,,true,100,8,13,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:55:00.150614,,true,100,15,14,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:55:30.150614,,true,100,15,3,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:56:00.150614,,true,100,11,13,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:56:30.150614,,true,100,20,20,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:57:00.150614,,true,100,1,12,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:57:30.150614,,true,100,7,8,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:58:00.150614,,true,100,16,13,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:58:30.150614,,true,100,6,13,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:59:00.150614,,true,100,19,16,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-05 23:59:30.150614,,true,100,18,0,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:00:00.150614,,true,100,7,1,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:00:30.150614,,true,100,4,8,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:01:00.150614,,true,100,5,2,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:01:30.150614,,true,100,17,18,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:02:00.150614,,true,100,13,2,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:02:30.150614,,true,100,2,13,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:03:00.150614,,true,100,16,15,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:03:30.150614,,true,100,1,19,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:04:00.150614,,true,100,11,10,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:04:30.150614,,true,100,7,11,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:05:00.150614,,true,100,11,5,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:05:30.150614,,true,100,17,18,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:06:00.150614,,true,100,2,5,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:06:30.150614,,true,100,17,0,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:07:00.150614,,true,100,9,14,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:07:30.150614,,true,100,16,16,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:08:00.150614,,true,100,4,16,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:08:30.150614,,true,100,8,3,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:09:00.150614,,true,100,18,11,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:09:30.150614,,true,100,5,20,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:10:00.150614,,true,100,16,5,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:10:30.150614,,true,100,3,11,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:11:00.150614,,true,100,8,12,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:11:30.150614,,true,100,11,11,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:12:00.150614,,true,100,20,10,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:12:30.150614,,true,100,5,3,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:13:00.150614,,true,100,0,20,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:13:30.150614,,true,100,17,17,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:14:00.150614,,true,100,20,8,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:14:30.150614,,true,100,19,20,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:15:00.150614,,true,100,19,2,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:15:30.150614,,true,100,17,7,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:16:00.150614,,true,100,18,2,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:16:30.150614,,true,100,11,13,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:17:00.150614,,true,100,19,5,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:17:30.150614,,true,100,2,10,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:18:00.150614,,true,100,15,1,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:18:30.150614,,true,100,7,16,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:19:00.150614,,true,100,6,6,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:19:30.150614,,true,100,11,7,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:20:00.150614,,true,100,17,10,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:20:30.150614,,true,100,8,4,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:21:00.150614,,true,100,19,6,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:21:30.150614,,true,100,5,18,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:22:00.150614,,true,100,2,16,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:22:30.150614,,true,100,17,2,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:23:00.150614,,true,100,1,5,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:23:30.150614,,true,100,20,14,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:24:00.150614,,true,100,11,12,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:24:30.150614,,true,100,1,11,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:25:00.150614,,true,100,12,12,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:25:30.150614,,true,100,3,15,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:26:00.150614,,true,100,7,20,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:26:30.150614,,true,100,4,12,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:27:00.150614,,true,100,8,14,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:27:30.150614,,true,100,9,5,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:28:00.150614,,true,100,6,18,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:28:30.150614,,true,100,8,4,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:29:00.150614,,true,100,6,11,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:29:30.150614,,true,100,1,16,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:30:00.150614,,true,100,19,4,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:30:30.150614,,true,100,5,20,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:31:00.150614,,true,100,12,18,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:31:30.150614,,true,100,8,17,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:32:00.150614,,true,100,0,0,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:32:30.150614,,true,100,0,14,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:33:00.150614,,true,100,10,7,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:33:30.150614,,true,100,11,20,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:34:00.150614,,true,100,11,1,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:34:30.150614,,true,100,5,10,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:35:00.150614,,true,100,8,8,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:35:30.150614,,true,100,1,13,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:36:00.150614,,true,100,14,12,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:36:30.150614,,true,100,2,20,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:37:00.150614,,true,100,15,7,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:37:30.150614,,true,100,3,14,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:38:00.150614,,true,100,4,1,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:38:30.150614,,true,100,6,12,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:39:00.150614,,true,100,14,17,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:39:30.150614,,true,100,14,5,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:40:00.150614,,true,100,17,18,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:40:30.150614,,true,100,16,16,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:41:00.150614,,true,100,10,6,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:41:30.150614,,true,100,5,16,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:42:00.150614,,true,100,10,19,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:42:30.150614,,true,100,16,13,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:43:00.150614,,true,100,9,4,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:43:30.150614,,true,100,14,12,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:44:00.150614,,true,100,19,8,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:44:30.150614,,true,100,19,9,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:45:00.150614,,true,100,4,14,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:45:30.150614,,true,100,15,15,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:46:00.150614,,true,100,10,16,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:46:30.150614,,true,100,0,8,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:47:00.150614,,true,100,6,9,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:47:30.150614,,true,100,18,18,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:48:00.150614,,true,100,4,4,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:48:30.150614,,true,100,20,17,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:49:00.150614,,true,100,13,17,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:49:30.150614,,true,100,3,9,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:50:00.150614,,true,100,7,20,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:50:30.150614,,true,100,16,10,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:51:00.150614,,true,100,18,15,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:51:30.150614,,true,100,11,0,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:52:00.150614,,true,100,13,7,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:52:30.150614,,true,100,20,14,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:53:00.150614,,true,100,14,1,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:53:30.150614,,true,100,7,13,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:54:00.150614,,true,100,18,3,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:54:30.150614,,true,100,9,15,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:55:00.150614,,true,100,15,0,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:55:30.150614,,true,100,5,0,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:56:00.150614,,true,100,2,1,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:56:30.150614,,true,100,2,3,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:57:00.150614,,true,100,16,15,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:57:30.150614,,true,100,14,10,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:58:00.150614,,true,100,9,16,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:58:30.150614,,true,100,12,6,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:59:00.150614,,true,100,18,7,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 00:59:30.150614,,true,100,8,15,1,,,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:00:00.150614,4,true,100,4,12,14,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,8,2026-08-06 01:00:30.150614,4,false,100,3,15,20,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:01:00.150614,4,true,100,12,12,16,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:01:30.150614,4,true,100,12,3,8,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:02:00.150614,4,false,100,13,19,4,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:02:30.150614,4,true,100,1,12,0,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:03:00.150614,4,true,100,18,11,2,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:03:30.150614,4,true,100,13,14,16,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:04:00.150614,4,true,100,9,4,11,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:04:30.150614,4,true,100,16,3,3,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:05:00.150614,4,true,100,17,20,0,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:05:30.150614,4,true,100,16,13,6,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,8,2026-08-06 01:06:00.150614,4,false,100,5,10,16,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:06:30.150614,4,true,100,20,0,7,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:07:00.150614,4,true,100,12,19,6,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:07:30.150614,4,true,100,9,2,4,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:08:00.150614,4,false,100,19,3,2,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:08:30.150614,4,false,100,13,10,2,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:09:00.150614,4,false,100,9,14,8,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:09:30.150614,4,true,100,1,11,3,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:10:00.150614,4,true,100,14,10,15,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:10:30.150614,4,true,100,7,18,8,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:11:00.150614,4,true,100,8,17,12,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:11:30.150614,4,true,100,7,9,4,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:12:00.150614,4,true,100,17,6,14,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,8,2026-08-06 01:12:30.150614,4,false,100,4,13,13,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,8,2026-08-06 01:13:00.150614,4,false,100,1,9,1,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:13:30.150614,4,true,100,1,0,17,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:14:00.150614,4,true,100,2,4,16,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:14:30.150614,4,true,100,4,7,2,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:15:00.150614,4,true,100,16,14,20,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:15:30.150614,4,true,100,15,3,9,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:16:00.150614,4,true,100,19,15,11,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:16:30.150614,4,true,100,9,14,3,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:17:00.150614,4,false,100,1,16,19,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,8,2026-08-06 01:17:30.150614,4,false,100,20,11,11,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:18:00.150614,4,true,100,5,16,1,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:18:30.150614,4,true,100,18,8,10,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:19:00.150614,4,true,100,2,5,3,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:19:30.150614,4,true,100,10,3,5,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:20:00.150614,4,true,100,9,19,13,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:20:30.150614,4,true,100,1,3,17,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:21:00.150614,4,true,100,2,14,1,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:21:30.150614,4,true,100,3,14,15,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:22:00.150614,4,true,100,3,0,10,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:22:30.150614,4,true,100,4,4,5,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:23:00.150614,4,true,100,12,10,20,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:23:30.150614,4,true,100,17,17,14,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:24:00.150614,4,false,100,6,18,18,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,8,2026-08-06 01:24:30.150614,4,false,100,13,5,2,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:25:00.150614,4,true,100,17,0,2,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:25:30.150614,4,true,100,17,19,18,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:26:00.150614,4,true,100,10,14,4,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:26:30.150614,4,true,100,13,19,19,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:27:00.150614,4,true,100,17,17,7,100.230000,13.230000,2,200000,150000
5,5,13,2,1,1,2,1,2,2026-08-06 01:27:30.150614,4,true,100,6,6,17,100.230000,13.230000,2,200000,150000
